"","Acaulospora","Acremoniopsis","Acremonium","Acrophialophora","Agaricus","Alfaria","Alternaria","Amanita","Amaurodon","Anteholosticha","Anthostomella","Anthracobia","Apiotrichum","Apodospora","Arachnocrea","Archaeorhizomyces","Archaeospora","Arthrocladium","Ascocorticium","Aspergillus","Asterostroma","Astrosporina","Aureobasidium","Auricularia","Austroafricana","Auxarthron","Basidioascus","Basidiobolus","Beauveria","Bipolaris","Biscogniauxia","Bjerkandera","Boletus","Botryobasidium","Botrytis","Bulleromyces","Burgella","Byssoascus","Calycina","Camarophyllopsis","Camptophora","Capronia","Castanediella","Cenococcum","Ceraceomyces","Ceratobasidium","Ceratosporella","Chaetomium","Chaetosphaeria","Chalara","Chloridium","Chloropyrula","Chondrogaster","Chrysozyma","Cistella","Cladobotryum","Cladonia","Cladophialophora","Cladosporium","Claroideoglomus","Clavaria","Clavulina","Clavulinopsis","Clitopilus","Clonostachys","Codinaea","Coleophoma","Coltricia","Coltriciella","Coniochaeta","Coniophora","Conioscypha","Coniothyrium","Conlarium","Conocybe","Coprinopsis","Cordyceps","Cortinarius","Coryneum","Crepatura","Cruentomycena","Cryptococcus","Cryptocoryneum","Cryptodiscus","Cryptosporiopsis","Cunninghamella","Curvibasidium","Curvularia","Cyclaneusma","Cylindrodendrum","Cylindrosympodioides","Cyphellophora","Cyrtohymena","Cystangium","Cystobasidium","Cytospora","Dactylella","Dendrochytridium","Dendrophoma","Dendrosporium","Desertiserpentica","Devriesia","Diaporthe","Diaxonella","Dichostereum","Diddensiella","Didymocrea","Dioszegia","Diplogelasinospora","Distononappendiculata","Diversispora","Dothidea","Dothiorella","Endophragmiella","Entoloma","Eutypella","Exophiala","Farysia","Fibulochlamys","Fibulomyces","Foliocryphia","Fusarium","Fuscoporia","Fusicladium","Fusidium","Galerina","Geastrum","Gelidatrema","Geminibasidium","Geoglossum","Geranomyces","Gliomastix","Glomus","Glutinoglossum","Goffeauzyma","Goidanichiella","Gongronella","Gremmenia","Gryganskiella","Gymnopilus","Gymnopus","Halteria","Haptocillium","Harknessia","Hawksworthiomyces","Hebeloma","Henningsomyces","Heterotruncatella","Hormonema","Hyaloscypha","Hydnellum","Hydnum","Hymenotorrendiella","Hypomyces","Hysterium","Hysterobrevium","Ilyonectria","Inocybe","Irpicomyces","Jaapia","Keithomyces","Knufia","Kockovaella","Labyrinthomyces","Laccaria","Lachnum","Lactarius","Lactifluus","Lapidomyces","Lecanora","Lecythophora","Leohumicola","Leotia","Leptodontidium","Leucoagaricus","Leucopaxillus","Lichenoconium","Lindtneria","Linnemannia","Lophium","Lophodermium","Marasphaerium","Marquesius","Melanchlenus","Meliniomyces","Menispora","Meristemomyces","Metschnikowia","Microascus","Microdochium","Mollisia","Monacrosporium","Montagnula","Mortierella","Mycena","Mycosymbioces","Nadsonia","Naganishia","Nematoctonus","Neocatenulostroma","Neocucurbitaria","Neodevriesia","Neotrimmatostroma","Neurospora","Nigrograna","Nigrospora","Nothomitra","Ochroconis","Octaviania","Oidiodendron","Oliveonia","Orbilia","Paecilomyces","Paracladophialophora","Parafusicladium","Paramicrothyrium","Paraphoma","Parapyrenochaeta","Pectenia","Penicillago","Penicillifer","Penicillium","Penidiella","Penidiellomyces","Peniophorella","Perenniporia","Peribolospora","Pestalotiopsis","Petrophila","Pezicula","Peziza","Phaeoacremonium","Phaeosphaeria","Phanerochaete","Phialemonium","Pholiota","Phomatospora","Phyllozyma","Piloderma","Piskurozyma","Plectania","Pleuroascus","Pluteus","Podospora","Polylobatispora","Polyscytalum","Porodiplodia","Postia","Powellomyces","Preussia","Priceomyces","Proliferodiscus","Psathyrella","Pseudoarthrographis","Pseudodactylaria","Pseudopenidiella","Pseudoramichloridium","Pseudovalsaria","Pyricularia","Pyrigemmula","Radulomyces","Rasamsonia","Readeriella","Readerielliopsis","Resinicium","Reticulascus","Rhexodenticula","Rhizoctonia","Rhizodermea","Rhizoglomus","Rhizophagus","Rhizophydium","Rhizopogon","Rhizosphaera","Rhodocollybia","Rhodotorula","Rhopalophora","Rhynchogastrema","Ruhlandiella","Russula","Sagenomella","Saitozyma","Sakaguchia","Sarcoleotia","Sarcostroma","Sarea","Schizothecium","Schwanniomyces","Scutellospora","Scytalidium","Sebacina","Seiridium","Septobasidium","Serendipita","Serpula","Setophaeosphaeria","Sistotrema","Slooffia","Solicoccozyma","Sonoraphlyctis","Sorocybe","Spadicoides","Spencermartinsiella","Sphaerosoma","Sphaerosporella","Sphaerostilbella","Sporidesmiella","Sporobolomyces","Sporormiella","Sporothrix","Sterila","Strelitziana","Suillus","Symbiotaphrina","Sympodiella","Syzygospora","Talaromyces","Tausonia","Teichospora","Teratosphaeria","Tetragoniomyces","Thanatephorus","Thyrinula","Tilletia","Tolypocladium","Tomentella","Tomentellopsis","Torula","Toxicocladosporium","Tracylla","Trechispora","Tremella","Trichodelitschia","Trichoderma","Trogia","Tubaria","Tubulicium","Tubulicrinis","Udeniomyces","Umbelopsis","Valsa","Vanrija","Venturia","Vermiculariopsiella","Veronaeopsis","Volvariella","Wilcoxina","Xenoacremonium","Xenopolyscytalum","Xenosonderhenioides","Xerocomus","Xylaria","Yamadamyces","Zanclospora"
"P4-N_Soil",0,0,0,0.000151146445791327,6.80159006060972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105802512053929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55732228956636e-05,0,0,0,0,0,0,0.000347636825320053,0,0,0.00302292891582654,0.000468553981953114,0,0,0,0,0,5.29012560269645e-05,0,0,0.0101645984794667,6.80159006060972e-05,0,0,0,0,0.000136031801212194,0,0,0,0,0,0.00194223182841855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80159006060972e-05,0,0,0,0,0,3.77866114478318e-05,0.00219918078626381,0,0,0,0,0,0,0,0,0,4.53439337373982e-05,0,0,0,0,0,0,0,0,0,0.00205559166276205,0,0,0,3.02292891582654e-05,0,0,3.77866114478318e-05,0,0,0,0,0,1.51146445791327e-05,0,3.02292891582654e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53439337373982e-05,0,0.0016626109037046,0,0,0,0,0,0,0,0.000226719668686991,0,0,0,0,0,3.02292891582654e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173818412660026,3.77866114478318e-05,0,0,0,0,0,0,0,0,0.000317407536161787,0,0,0,0,0,0.0184852103202794,0,0,0,0,0,5.29012560269645e-05,0,0,0,0,0,0.031090823899276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51146445791327e-05,0,0.000136031801212194,0,1.51146445791327e-05,0,0,0,0,0,0,0,0,0,0,0.000181375734949593,0,0,0,5.29012560269645e-05,0,0,2.26719668686991e-05,0,0,0,0,0.038096461661704,0,0,0,0,0,0,0,0,0,0,0,0,0.000234276990976557,0,0,0,0,0.00216139417481598,0,0,6.04585783165309e-05,0,0.00213872220794728,0,0,0,0,0,0,0,0,0,0,0,0,3.77866114478318e-05,0,0,0,3.02292891582654e-05,0,0,0,0,0.000597028460875743,0,0,0,0,0,0,0,0.000272063602424389,0,0,0,0,0,0.00869847795529088,0,0,0,0,0.000113359834343495,0,0,0,0,0,0,0,0,0
"P4-S_Soil",0,0,0,0,5.4324698724275e-05,0,0,0,0,0,0,0,0.000443651706248246,0,5.4324698724275e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81082329080917e-05,0,4.52705822702292e-05,0,0,0,0,0.000253515260713283,0,0,0,0,9.95952809945042e-05,0,0,0,0,0.0138980687569604,0.000181082329080917,0,0,0,0,0.000117703513902596,0,0,0,0.0083750577199924,0.00010864939744855,0,0.00010864939744855,0,0,0,0,0,0,0,0,0.00267096435394352,0,0,0,0,0,0,0,0.000153919979718779,0,0,0,4.52705822702292e-05,2.71623493621375e-05,0,0,0.000144865863264733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706221083415576,0,0,0,0.000316894075891604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148487509846351,0,0,0,0,0.000615679918875117,0,0,0,0,0.000190136445534962,0,0,0,0,0,0,0,0,0,0,0,0,7.24329316323667e-05,0,0,0,0,0.0002172987948971,0.0283665468505256,0,0,0,1.81082329080917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33788151783208e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306934547792154,0,0,0,0.000253515260713283,0,0,0,0,0,4.52705822702292e-05,0,0,0,0,0,0.019556891540739,0,0,0,0,0,0,0,0,0,0,5.4324698724275e-05,0.0241925991652105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135811746810687,0,5.4324698724275e-05,0,0,0,0,0,0,0,2.71623493621375e-05,0,0,0,0,0.00054324698724275,0,0,0,0.000253515260713283,0,0,0,0,0,0,0.00938006464639149,0.0544695645875397,3.62164658161833e-05,0,0,0,0,0,0,0,3.62164658161833e-05,0,0,0,1.81082329080917e-05,0,0,0,0,0.00119514337193405,0,0,4.52705822702292e-05,0,0.0177007976676596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117703513902596,0,0,0,0,0,0.00188325622244153,4.52705822702292e-05,0,0,0,9.95952809945042e-05,0,0,0,0,0,0,0,0,0
"P5-1_Root",0,0,0,0,0,0,0,0,0,0,0,0,0.000345790006668807,0,0,0,0,0,0.00482871045026799,0,0,0,0,0,4.93985723812582e-05,0,0,0,2.46992861906291e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40978585718873e-05,0.000555733939289155,0,0,0,0,0,0,0,0,0.0478672166374392,3.70489292859436e-05,0,0,0,0,0,0,0,0,0,0,0,0.000592782868575098,0,0,0,0,0,0,0,0,0,0,0,0,0.00114851680786425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011855657371502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444587151431324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345790006668807,0,0,0,0,0,0,0,0,0,0,0,0,0.0131770691827006,0,0,4.93985723812582e-05,0,0,0,0,0,0,0,0,0,0,7.40978585718873e-05,0,0,0,0,0.00597722725813224,0,0,0,0,0,0,0,0,0.000308741077382864,0.00574258403932126,0,0,0,0,0,0,0,0,7.40978585718873e-05,0,0,0,0,0,0.0103737002000642,0,0,0,0,0,0,0,0,0,0.0018647961073925,0,0.00267987255168326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87971447625164e-05,0,0,0,0,0,0.000222293575715662,0,0.000246992861906291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40978585718873e-05,0,0,0,0,0,0.000160545360239089,0.000456936794526638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40978585718873e-05,0,0.000123496430953145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111146787857831,0,0,0,0,0,0.000333440363573493,0,0,0,0,0.000246992861906291,0,0,0,0,0,2.46992861906291e-05,0,0,0.000617482154765728,0,0,0.0823844690888434,0,0,0,0,0,0.0699113295625756,0,0,0,0,0
"P5-2_Root",0,0,0,0,0,0,0,0,0,0,0,0,0.000349594470414319,0,0,0,0,0,0.00395541172240201,0,0,0,0,0,0.00011986096128491,1.99768268808183e-05,0,0,2.99652403212274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9907307523273e-05,0.000769107834911503,0,0,0,0,0,0,0,0,0.0646550001997684,4.99420672020456e-05,0,0,0,0,0,0,0,0,0,0,0,0.00102880658436214,0,0,0,0,0,0,0,0,0,0,0,0,0.00100882975748132,0,0,0,0,0,0,0,0,0,0,0,0,7.9907307523273e-05,0,0,0,0,0.00101881817092173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99768268808183e-05,0,0,0.000619281633305366,0,0,0,7.9907307523273e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99652403212274e-05,0,0,0,0,0,0,0,0,0,0.000319629230093092,0,0,0,0,0,0,0,0,0,0,0,0,0.00857005873187103,0,0,8.98957209636821e-05,0,0,0,0,0,0,0,0,0,0,6.99188940828639e-05,0,0,0,0,0.00385552758799792,0,0,0,0,0,0,0,0,0.000699188940828639,0.00427504095249511,0,0,0,0,0,0,0,0,9.98841344040913e-05,0,0,0,0,0,0.00571337248791402,0,0,0,0,0,0,0,0,0,0.00177793759239282,0,0.00391545806864038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99304806424548e-05,0,4.99420672020456e-05,0,0,0,0,0,0,0,0,0,1.99768268808183e-05,0,0.000319629230093092,0,0,0,0,0,0,0,1.99768268808183e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369571297295138,0,0,0,0,0,0,0,0,0,1.99768268808183e-05,0,0,0,0,0,0,0,0.000349594470414319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99188940828639e-05,0,0,0,0,0,0.000649246873626593,0,0,0,0,0.000149826201606137,0,0,0,0,0,0,0,0,0.000719165767709458,0,0,0.0995944704143193,0,0,0,0,0,0.043968995964681,0,0,0,0,0
"P5-N_Soil",0,7.82910189016888e-05,0,0,0,0,3.35532938150095e-05,0,0,0,0,0,0.00190135331618387,0,0,0,0,0,0.00131976289005704,0,0,0,0,0,0,0.000111844312716698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105133653953696,0,0,0,0,0.00117436528352533,0.000178950900346717,0,0,0,0,5.59221563583492e-05,0,0.000100659881445029,0,0.0577116653618164,0.000123028743988368,0,0,0.000111844312716698,0,0,0,0,0,0,0,7.82910189016888e-05,0.00136450061514372,0,0,0,0,0,0,0,0,0,0,0,0,0.000816463482831898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573761324236662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82910189016888e-05,0,0,0.00126384073369869,0,0.000234873056705067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290795213063416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110725869589531,0,0,0,0,5.59221563583492e-05,0,0,0,0,0,0,0,0,0.000223688625433397,0,0,0,0,4.47377250866793e-05,0,0,0,0,0,0,0,0,0.00289676769936249,0,0,2.23688625433397e-05,0,0,0,0,0,0,0.000592774857398501,0,0,0,0,0,0.0126943294933453,0,0,0,0,0,0,0,0,0,0.00506654736606644,0,0.0358237333631585,0,0,0,0,0,6.7106587630019e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123028743988368,0,0,0,0,0,6.7106587630019e-05,0,0,0,0,0,0,0,0.000246057487976736,0,0,0,0,0,0,0,7.82910189016888e-05,0,0,0,0,0,0,0,0,0,0,0,7.82910189016888e-05,0,0,0,0,0.0194161726876188,0.000246057487976737,0,0,0,2.23688625433397e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00246057487976736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23688625433397e-05,0,0,3.35532938150095e-05,0,0,0,0,0,0,0.00441785035230959,0,0,0,0,0.000346717369421765,0,0,0,0,0,0,0,0,0.00888043842970585,0,0,0.00880214741080416,0,0,0,0,0,0.00146516049658875,0,0,0,0,0
"P5-S_Soil",0,1.68092652670152e-05,0,0,0,0,0,0,0,0,0,0,0.00094131885495285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20231631675379e-05,0,0,0,0,0,0,0,0,0.00222722764787951,0,0,0,0,0.00372325225664386,0,0,0,0,0.000235329713738213,0,0,0,0,0,0,0,0,0,0.0294162142172766,3.36185305340304e-05,0,0,0,0,0,0,0,0,0,0,0.000327780672706795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56416937015683e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095224487737641,0,0,0,0,0,0,0,0,0,0,0,0,1.68092652670152e-05,0,7.56416937015683e-05,0,0,0.000193306550570675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395017733774857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68092652670152e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532013245701031,0,0,0,0,0,0,0,0,0,6.72370610680607e-05,0,0,0,0,0,0.0383923618698626,0,0,0,0,0,0,0,0,0,0.000437040896942395,0,0.0698256879191811,0,0,0,0,0,0.000310971407439781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045385016220941,0,0,0,0,0,0,0,0,0,0.000168092652670152,0,0,0,0,0,0,0,0,0,0,0.00633709300566472,0,0,0,0,0.143080465952833,0.0126237582155284,0,0,0,0,0,0,0,0,1.68092652670152e-05,0,0,0,0,0,0,0,0,0.000252138979005228,0,0,0,0,0,0,0,0,0,0,0.000420231631675379,0,0,0,0,6.72370610680607e-05,6.72370610680607e-05,0,0,0,2.52138979005228e-05,0,0,0,0,0,0,0,0,0,0,0.000815249365450236,0,0,0,0,0,0,0,0,0.00322737893126691,0,0,8.40463263350759e-05,0,0,0,0,0,0,0,0.000672370610680607,0,0,0
"P6-1_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231100719131061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71883198977719e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000625331357648754,0,0,0,0,0,0,0,0,0.000407824798466579,0,0,0.0171830181753918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380636478568807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43766397955438e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108753279591088,0,0,0,0,0,0,4.07824798466579e-05,0.000611737197699868,0,0,0,0,0,0,0,0.0368673617813787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122347439539974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010848139639211,0,0,0,0,0,0,0,0,0,0,0,0.000394230638517693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375606639387719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304509182855045,0,0,0,0,0,0,0,0,0,0,0.0184336808906894,0.000543766397955438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020268892483789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51591196422017e-05,0.0167615992169764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724568725275622,0,0,2.71883198977719e-05,0,0,0.00150895175432634,0,0,0,0,0,0.000475795598211009,0,0,0,0,0
"P6-2_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043990013078112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000749019141600285,0,0,0,0,0,0,0,0,0.000451789323504934,0,0,0.0247651884437047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344786588990607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261562239923909,0.00011889192723814,0,0,0,0,0,0,0,0.0182261324456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13351563428843e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999881108072762,0,0,0,0,0,0,0,0,0,0,0,0.000570681250743074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413981690643205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278207109737249,0,0,0,0.00049934609440019,0,0,0,0,0,0,0.0152062774937582,0.00103435976697182,0,0,0,0,0,0,0,0,0.000130781119961955,0,0,0,0,0,0,0.0347283319462608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51135417905124e-05,0,0,0,0,0,0,0.000118891927238141,0.0179170134347878,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56675781714422e-05,0,0,0.00410177148971585,0,0,4.75567708952562e-05,0,0,0.00112947330876233,0,0,0,0,0,0.000416121745333492,0,0,0,0,0
"P6-N_Soil",0,0,0,0,6.98349840406522e-05,0,0,0,0,0,4.92952828522251e-05,0,0,0,0,0.0275889266362953,0,0,0,0.000164317609507417,0,0,0,0,0,0,0,0,2.05397011884271e-05,0,0,0,0,1.23238207130563e-05,0,0,0,0.00053814017113679,0,0,0,0.000213612892359642,0,0,0,0,0,0.00348764126179492,0,0,0,0.000106806446179821,0,1.23238207130563e-05,0,0,8.21588047537084e-06,0.0151007883137316,0.000998229477757558,0,1.64317609507417e-05,0,0,0,0.000160209669269731,0,0,0,0,0.00278107554091304,0,0,0,0,0,2.05397011884271e-05,0,0,0,0,0,0,5.75111633275959e-05,0,0,0,4.10794023768542e-05,0,0,0,0,0,0,0,0,2.05397011884271e-05,0,0,0,0,0,0.00147885848556675,0,0,0,0,0,0,3.28635219014834e-05,0,0,5.75111633275959e-05,6.57270438029667e-05,1.23238207130563e-05,0,0,0,0,0,0,0,0.00134329645772313,0,3.28635219014833e-05,0,0,0,0,0.00243600856094745,0.00314257428182935,0,0,0,0.000250584354498811,0,0,0,0,0,0,0,0.00108860416298664,0,6.98349840406522e-05,0,0,0,0,0,1.23238207130563e-05,0,0,0,0,0,0,2.46476414261125e-05,0.00551696373921152,0,0,1.23238207130563e-05,4.51873426145396e-05,0,0,4.92952828522251e-05,0.000110914386417506,0,0,0,0,0,0,0,0,0,0,0,0,2.05397011884271e-05,0.000110914386417506,0,0,0,0,0,0,0,0,0,0,0,0,1.64317609507417e-05,0.000566895752800588,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05397011884271e-05,1.23238207130563e-05,0.00217310038573559,0,1.23238207130563e-05,8.21588047537084e-06,0,0,0,0,6.98349840406522e-05,0,0,0,0.0129359038084714,0,0,1.64317609507417e-05,4.10794023768542e-05,1.23238207130563e-05,9.85905657044501e-05,0,0,1.23238207130563e-05,0,0,0,0,0,0,0,0,0,0,2.8755581663798e-05,0,0,0,0,0,0,0,0,0,0,0,0.00162263639388574,0,0.00034095903972789,0,0,0,0,2.46476414261125e-05,0,0,0,0,0,0,0,7.39429242783376e-05,0,0,2.05397011884271e-05,8.21588047537084e-06,0.00280572318233914,0,0,0,0,0,0,0.051973659887196,0.000164317609507417,0,2.46476414261125e-05,0,0,0,0,0,0.000102698505942136,0,0,0,0.000303987577588721,0,0,0,0,0.00160209669269731,0,0,0.000497060768759936,0,1.23238207130563e-05,0,1.64317609507417e-05,0,0,0,5.34032230899105e-05,0,6.16191035652813e-05,0,2.8755581663798e-05,0,0,4.92952828522251e-05,0,0.000184857310695844,0.00105984858132284,0,0,0,2.46476414261125e-05,0,1.23238207130563e-05,8.21588047537084e-06,4.51873426145396e-05,0,0,0,0,0,0,0,0,0,1.23238207130563e-05,0,0.000920178613241535,3.28635219014834e-05,0,0.00227169095144004,0,4.51873426145396e-05,0,0,0,4.10794023768542e-05,0,0,9.03746852290793e-05,0,0
"P6-S_Soil",0,0,0,0,0,0,0,0,0,0,1.62667751118341e-05,0,0.00385522570150468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69337128914193e-05,0,0,0,0,3.25335502236682e-05,0,0,0,0.000504270028466856,0.000626270841805612,0,0,0,0,0.00172427816185441,0.000919072793818625,0,0,0,0,0.00108174054493697,0,0,0,0.0454493696624644,0.000130134200894673,0,3.25335502236682e-05,0,0,4.06669377795852e-05,0,0,0,0,0,0.00301748678324522,0,0,0,0.000333468889792599,0,0,0,0.000146400976006507,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06669377795852e-05,4.06669377795852e-05,0,2.44001626677511e-05,0,2.44001626677511e-05,0,0,0,0,0.00337535583570557,0,1.62667751118341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000195201301342009,0,0,0,0,0.000528670191134607,0,0,0,2.44001626677511e-05,0,0,7.32004880032534e-05,0.000113867425782839,0,0,4.88003253355022e-05,0,0,0,0,0,0,3.25335502236682e-05,0,0,0,2.44001626677511e-05,0,0,0,0,0,0.000211468076453843,0,0,0,0,0,0,0.000325335502236682,0.0152582350549003,0,0,0,0,0,0,0,0.00030093533956893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372509150061,0.000170801138674258,0,2.44001626677511e-05,4.88003253355022e-05,0,0,0,0,0,4.88003253355022e-05,0,0,0,0,0,0.0100528670191135,0,0,0,0,0,0,0,0,0,0.000252135014233428,0,0.0235461569743798,0,0,0,3.25335502236682e-05,0,8.94672631150874e-05,0,0,0,0,0,0,0,1.62667751118341e-05,0,0,0,0,0,4.88003253355022e-05,0,0.000610004066693778,0,0,0,0,0,0,0,0,0,2.44001626677511e-05,0,0.000146400976006507,0,1.62667751118341e-05,0,0,0,0,0,0,0,0,0,0,4.88003253355022e-05,0,0,0,1.62667751118341e-05,0,0,0,0,0,0,0.0217242781618544,0.00714111427409516,0.000211468076453843,0,0,0,0,0,0,0,0,0,0,0,0.000699471329808865,0,0,0,1.62667751118341e-05,0.00204961366409109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25335502236682e-05,0.000276535176901179,0,0,0,0,0,0,6.50671004473363e-05,0,0,0,0,8.94672631150874e-05,0,0,5.69337128914193e-05,0,0,0,0,0,0.00221228141520944,0,0,8.13338755591704e-05,0,2.44001626677511e-05,0,0,0,0,0,0,0,0,0
