#OTU ID,E1-1_Root,E1-2_Root,E1-N_Soil,E1-S_Soil,E2-1_Root,E2-2_Root,E2-N_Soil,E2-S_Soil,E3-1_Root,E3-2_Root,E3-N_Soil,E3-S_Soil,E4-1_Root,E4-2_Root,E4-N_Soil,E4-S_Soil,E5-1_Root,E5-2_Root,E5-N_Soil,E5-S_Soil,E6-1_Root,E6-2_Root,E6-N_Soil,E6-S_Soil,E7-1_Root,E7-2_Root,E7-N_Soil,E7-S_Soil,E8-1_Root,E8-2_Root,E8-N_Soil,E8-S_Soil,E9-1_Root,E9-2_Root,E9-N_Soil,E9-S_Soil,Neg_Control,P1-1_Root,P1-2_Root,P1-N_Soil,P1-S_Soil,P2-1_Root,P2-2_Root,P2-N_Soil,P2-S_Soil,P3-1_Root,P3-2_Root,P3-N_Soil,P3-S_Soil,P4-1_Root,P4-2_Root,P4-N_Soil,P4-S_Soil,P5-1_Root,P5-2_Root,P5-N_Soil,P5-S_Soil,P6-1_Root,P6-2_Root,P6-N_Soil,P6-S_Soil,P7-1_Root,P7-2_Root,P7-N_Soil,P7-S_Soil,P8-1_Root,P8-2_Root,P8-N_Soil,P8-S_Soil,P9-1_Root,P9-2_Root,P9-N_Soil,P9-S_Soil
2764926c43bca51072af675edb60da46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,0,0,6,0,0,0,0,7,14,0,0,0,0,0,84,81,0,0,0,0,0,0,0,10,58,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c210fc1a906c8a7177c43e1a2f164b6,0,0,0,0,0,0,0,0,4,0,0,74,0,0,0,0,0,4,0,80,0,0,2,0,0,0,0,0,5,8,23,0,0,0,34,11,0,0,0,0,10,8,5,68,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,0
2ff6792e9c86666d4913522a03cf3534,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,22,0,0,0,95,0,0,0,74,31,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,29,5,0,11,0,0,0,0,0
ca6920771a1bee1b9ed7d5e19f317d7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,19,297,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d4d6201086178f04c97e7773782eeeb,0,0,3,30,0,0,0,0,0,0,30,0,0,0,0,20,8,0,0,6,0,27,0,0,0,3,43,9,0,0,38,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,18,19,0,0,0,0,0,0,53,10,0,0,0,0,0,0,0,119,11,0,2,15
ea727d945a043fad8d8d654c1f599e5c,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,33,39,0,0,0,0,0,0,8,0,0,0,92,85,0,5,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,38,12,2,12,0,0,0,0
90661cff3e220d8a92f4e7e82f6d0f22,0,0,0,119,0,0,0,0,61,44,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,84,0,0,0,0,0,0,0,6,0,0,0,0
d67775fac16dc355d3a94adfc9183c85,0,0,0,0,0,0,13,0,0,0,68,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,64,0,0,0,0,8,0,0,74,0,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0,70,79,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
9dfe9e53dacde674ec49dbbbadf6edbb,0,0,10,0,0,0,0,0,0,0,0,29,0,0,0,0,21,22,23,0,0,7,0,0,22,9,0,2,12,17,0,0,0,0,10,0,0,11,14,0,0,0,0,288,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7599946291b2723868a2b458430fcc0c,0,0,5,0,5,0,64,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,26,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0
7b36a649562dd5981e9488125172ca61,0,0,0,12,4,0,0,7,0,0,0,0,0,0,9,45,0,0,15,43,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,48,9,0,0,0,6,0,0,0,0,0,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0
e349b853b4beaa8005cf45e7ac188f82,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0677107a527f40eb6c3c4dfcbd0fea54,0,0,2,0,0,0,0,0,37,57,48,0,0,0,0,11,38,52,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,7,2,17,5
fb8bc982b4f5750d904a73cdbc6c6fa3,4,2,0,10,0,0,0,3,0,3,16,18,0,0,20,45,5,2,3,0,26,53,0,0,5,3,8,15,11,19,81,0,0,0,9,6,0,0,0,0,0,0,3,42,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,2,0,0,0,0,5,0,0,0,0
83edff017f0a630ee29a69445fd54bed,0,0,47,27,0,0,0,64,0,0,20,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,25,8,0,0,0,0
73340b194abfcfe2fb68d970c75ac71c,0,0,15,0,0,0,8,15,0,0,9,13,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,46,34,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,4,0,6,50,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,8,4
d4c9047f24b2620a793d72392b723bb2,0,0,0,0,0,0,23,0,0,0,68,15,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,26,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
1491199c134759f403a82d349fcf819a,0,0,0,0,0,0,0,0,6,5,78,184,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
27ce312ba49b1fc89394d4ab853a59ad,0,0,17,0,0,0,0,56,0,0,11,11,0,0,14,31,0,0,0,0,0,0,0,0,0,0,58,19,0,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,23,0,0,0,0
c73bb2dcb1cce5406a8b67e125c0ab23,0,0,35,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,12,9,33,9,4,4,8,0,0,0,0,0,45,0,56,229,0,0,0,0,0,0,0,0,0,8,23,10,0,0,0,6,3,0,0,0,14,0,0,8,4,0,0,7,3
86987a403a6dd40e2bc64abe0fe0620b,0,0,6,16,0,0,0,0,0,0,0,13,0,0,0,18,0,0,0,80,0,0,7,6,0,0,8,26,0,0,7,6,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,0,0,9,47
4585297eace594c0c48e569524db5976,0,0,0,0,0,0,0,0,4,0,128,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a94579d147bb78e5aa23d87b06f1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
d417e78ef6fec8235397fd6b435ae71e,0,0,0,0,0,0,0,0,21,25,165,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,7,0,0,33,0,0,0,36,19,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,12,25,0,107,16
66e1e5ec941456aca407f9cc81b63e1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,151,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b3131c61d06fc197331745840767041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81f40245037b61de055c199db4622f33,25,27,0,0,0,0,0,0,0,24,0,0,0,0,0,69,0,0,0,0,30,57,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,8,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0
4211beeb48da9e02517bb1aa3047eac0,0,0,0,0,99,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,226,0,0,21,40,0,0,0,33,0,0,0,0,0,0,0,0,0,0
643d41055fbcbfd3d7c9bcf4b931c9a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,70,0,52,0,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,0,11,0,0,0,0,0,0,0,0,0,0,0,0
1317781c19d9b5f778aec6d9d081bb82,0,0,0,15,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,13,0,0,28,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,30,0,0,7,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
b48be52410dd51783fecbeff84242e30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,12,0,0,0,174,0,0,10,45
1cb9292ae926065c3068e509f4115515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,2
bad3b9df86bf4da852fc2d8308fd9596,0,0,0,0,0,0,4,4,0,0,2,3,0,0,14,0,0,0,15,39,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,55,9,0,0,0,0,5,0,134,34,0,0,0,0,0,0,0,0,0,0,0,2
93545d070886af5a2bea0abfe0974824,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0
ea9b0c3f5d3850956b2e01ab66cd905a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
11e5ed1f3c154b4272344652b84f4b45,0,0,0,5,0,0,3,0,0,0,0,0,0,0,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,7,6,0,119,0,0,0,0,0,0,0,0,0,0,0,0
ce71dc4f03f54e26bd5cae138c34648e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,28,0,0,0,0,5,0,0,0,36,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,116,0,0,0,0
b8d34d214cd20ba35cbbade16c02eeca,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,4,0,0,0,0,40,69,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0207cc86dffc9f6a73fa09aaa46a9a50,0,0,0,0,112,103,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d7f24cc4362e6613195f5d9bc3e2c0a,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,144,14,4,5,3,0,0,0,0,7,0,25,0,3,0,4,0,0,0,2,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2d599a575ab6f6e29af4052f0972ae78,0,0,0,0,0,0,0,0,0,9,0,47,0,0,0,0,0,0,0,0,3,6,250,0,0,0,4,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434d15e19b57ab24c99193fc0fe32df8,0,0,8,7,0,0,10,0,0,0,11,127,0,0,0,9,0,0,15,0,0,0,0,0,0,0,23,0,0,0,9,0,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,52,0,0,0,16,0,0,0,6,12,0,0,0,7,8,0,31,3,0,0,28,43
82a81f72e4e7124fd99b5b3e71c8ce1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29,0,0,0,0,40,31,98,0,0,0,0,0,0,0,0,12
d3c88e3f4efadd041db5d06d16944911,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bca13d2820abd643c106c3ac8ff0b8e0,0,0,3,0,0,0,0,7,0,0,0,10,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,5,0,0,18,0,0,0,3,0,88,0,3,248,6,0,0,0,0,0,0,3,0,6,8,9,6,0,4,0,55,0,0,0,17,9,7,10,3,10,2,0,0
1f430ae08bf1f22a4f240961de623e55,0,0,0,0,0,0,0,0,0,19,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,2
18d6e2e7cbdaca31257f9593db7f66f4,52,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,58,0,0,0,0,0,0,0,0,8,23,22,15,0,21,6,11,0
b65d282763ba078f50df4b9ae5bd30b4,0,0,7,0,0,0,21,4,0,0,12,0,0,0,9,30,0,0,0,12,0,0,0,0,0,0,7,6,0,9,86,2,0,0,0,8,0,0,0,0,0,2,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,2,0,0,0,0,0,0,12,26
01bd63d6e4597425f879b94863491e5b,0,0,0,0,0,0,0,0,117,131,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58db3ac9b6937f200af035dd97ca3cc3,0,0,0,2,0,0,15,5,0,0,3,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,20,56,0,11,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0
d108cf93eb47eb7fc835cdca50a9aba2,0,0,0,79,0,0,21,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,24,8,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,26,22,3,13,0,0,0,4,0
9c4bfb29f14130dcb0f61860d5c3de65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,240,0,0,0,0,0,0,0,0,0,0,0,0
1b0b88a2bfacec390a7e02c0cce334aa,0,0,0,0,0,0,0,0,0,13,11,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,6,0,0,0,38,9,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,37,33,0,0,8,0,0,0,0,18,0,0,0,51
cf677929581d3034e0c23736d80cd62e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,99,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
51053e4a389ffe4536a8131292ae4d99,0,4,6,0,0,0,15,0,61,41,7,23,0,0,0,4,0,0,0,4,5,0,3,0,0,0,0,0,0,3,51,0,0,0,6,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,2
57a9f29d8250df81cdef47577bdbfe45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,31,0,0,0,0,0,0,0,0,0,0,0,0,80,82,7,10,0,0,0,0,0,0,4,0,16,5,0,0,0,0,0,0
c25bdfc50ec17a5fa8bfd58f99f56be6,0,0,0,0,0,0,0,0,96,37,17,0,0,0,3,0,0,0,0,0,0,0,0,0,34,42,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29
95caa6bc7cdfe2fae269bc42fe8acdb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,207,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,0,2,7,0,0,0,0,0,11
560f05eb68d8e0b832d2b3ce3246637d,0,0,6,0,0,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,7,0,0,0,0,28,0,0,0,0,0,0,119,0,0,0,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0,6
05f60925c08f64ccb45d350b3c43fabb,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a0b1c3ce005c5aaf7c0a04d7b2b61e7,0,0,29,0,2,0,21,0,0,0,5,0,0,0,0,0,4,0,25,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,39,7,0,0,4,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,29,0,0,0,5
4e3f2603caf54e430e091b7dd6b672da,0,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,51,0,0,0,0,0,0,74,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,5,0,0,0,0,0
666e6af2e74225dc31e219fbb9d9dc4b,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,10,0,2,17,3,0,4,0,0,0,0,8,0,4,0,28,0,0,0,35,0,0,0,0,0,13,0,0,9,0,0,0,0,2,0,0,0,0,11,13,0,0,0,0,47,42,0,0,4,0,0,0,17,16,0,0,0,9
ee7bf9dabd1ced46cea0ddad88c5fd1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
5af90d1a1840c00f0f631355b69b9459,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,37,0,0,0,0,7,9,0,0,0,0,14,9,0,0,85,84,0,10
a1d35ba6df7438dbcecfda22e09e2549,0,0,0,0,0,0,0,0,3,0,7,33,0,0,0,11,0,0,27,93,0,0,0,0,0,0,0,0,0,3,168,22,0,0,9,13,0,0,0,0,0,0,0,8,6,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,2,0
413a48a08f21263f315c97829770b2d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
049ed1e4654595841d51d32ae5c47587,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,8,0,0,5,0,0,3,0,0,0,0,12,0,0,0,0,0,0,2,42,0,0,0,0,54,0,0,2,0,4,0,4,0,15,0,0,4,13,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,12
35e9dd8c16b193f608479c36ae156b48,0,0,0,21,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,38,24,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,97,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcaeb2101c1dc20f4e1b7f503f297e20,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
dac1692dbf7c8bcaeabe1e86b48a2526,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8f105f0c331a689a5019682fac670b2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,10,71,0,0,0,4,0,0,0,0,0,0,60,0,0,0,0,0,0,0,2,0,55,0,0,0,0,0,0,59,36,0,0,9,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0
0a70355cc1b3ee6c63d108e2c3282d0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,57,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,0,0,0,0,0,0
d9d724e0fe7ee2817b95431813c32649,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb8cdfa1fabd427505f736010f48290a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,6,7,2,0,202,0,0,19,0
62d80ac0a066f06cf328e95970b735ed,206,20,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dec9592811cae4c3935d67cd4a4cd56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dd973e1e56c996e4c79f184322caa30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,0,0,45,12,8,0,0,0,0,0,0,0,0,3
3bcb47c2b3c25d7234f889cd8c9ca941,0,0,0,0,0,0,0,7,0,0,6,33,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,100,0,0,0,0,0,0,29,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
